Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,0.7995767109331453,0.7995767109331453,0.0,0.0,0.28458668860881975,0.7995767109331453,0.0
1,2.681534075860309,2.681534075860309,0.0,0.0,0.5474847790882714,1.9049688317660214,0.0
2,7.360773708200337,7.360773708200337,0.0,0.0,1.1345658126937077,4.871446354352405,0.0
3,15.396123700464347,15.396123700464347,0.0,0.0,2.6342594626700437,8.229883934985557,0.0
4,30.25037448115312,30.25037448115312,0.0,0.0,4.736136567217349,15.137417423391613,0.0
5,58.50615841872261,58.50615841872261,0.0,0.0,8.5,28.536161269519067,0.0
6,113.7491105734458,113.7491105734458,0.0,0.0,16.51788803085915,55.26262110745985,0.0
7,215.66033708028775,215.66033708028775,0.0,0.0,30.698924383980188,102.16808046873871,0.0
8,379.8974309901512,379.8974309901512,0.0,0.0,53.053233387953526,165.1848175781701,0.0
9,595.6142872418917,595.6142872418917,0.0,0.0,82.448227126179,217.29056427492813,0.0
10,865.092273347907,865.092273347907,0.0,0.0,120.11707830279589,273.1666801721066,0.0
11,1189.5606654655815,1189.5606654655815,0.0,0.0,164.8018633592068,333.53279292797185,0.0
12,1550.1330520011015,1550.1330520011015,0.0,0.0,214.47254826278663,374.17195801752257,0.0
13,1926.6669835820096,1926.1808518304642,0.6677075208003377,0.0,265.3683088142152,395.24423751860905,0.0
14,2299.970022392955,2298.181105062581,2.083666640004266,0.0625,317.39360257940507,401.8950824427523,0.0625
15,2660.8172538401304,2655.766460106197,6.024948132556827,0.25617376914899,366.42529934490057,391.5688314199476,0.1983000672381799
16,2985.6960037523777,2975.504604921029,12.426073058962219,0.5773502691896257,408.64976058100984,367.6912980001023,0.32755406678389243
17,3258.4222309510856,3237.831552520915,24.791043409532673,0.8176121227900999,442.78826650932535,328.16452301653004,0.3442231592053814
18,3463.6277107231926,3424.276889868806,48.45735883227644,1.4314182943267608,470.00097074367835,263.52637785033335,0.6239574638279974
19,3595.594061914236,3520.8208858384505,94.89269021505292,2.4134497267051853,481.9260746278935,203.53135955649847,1.0566012729502081
20,3652.881051271665,3513.548308571645,178.65292162808308,3.8066553560836054,480.2501247180126,151.34061937535697,1.4796360757519624
21,3631.239091635939,3385.569184051627,316.9150845783983,6.758251129791888,462.95838095880714,111.60226882214357,2.9860788111948193
22,3547.3093275925344,3164.027116427668,498.7713839922889,10.92588669170608,433.05267072839996,106.34297770069259,4.240553226486688
23,3414.6601947445542,2853.1894417695084,728.8198501401655,16.980250476656696,390.93722721813026,111.29927747594172,6.196416134885283
24,3236.782790852091,2460.8770675648684,1007.5812162261,23.57655416404187,339.8990808405489,133.94773448221014,6.920305267833204
25,3021.6418700145455,2021.7555932669632,1321.7448725351337,31.107207096319872,278.3637603441164,157.8668338809116,7.754820409482951
26,2775.690668507495,1582.6595097993545,1650.3111587919816,38.995455798293555,220.35272623304058,177.36362058282978,8.235324700135791
27,2523.827504794718,1219.138131252122,1981.5409531368089,47.24073707705388,172.34485097109805,179.36759276227502,8.91300547888683
28,2263.447541684661,1058.7780732208867,2301.5221620135626,54.346532298911825,150.88769882349587,185.5101349151846,7.752889246382066
29,2006.1486069913499,1160.4023386308734,2595.314143186315,60.22336677943205,162.53386746434316,187.9942818279322,7.359234561646566
30,1763.8555767332305,1427.4363438083676,2846.409351416857,65.94301319763402,198.37220907509533,181.82399628486883,7.407695885586377
31,1535.817404172232,1738.085927584326,3036.771263706392,70.69436674575516,243.164625626858,177.52422296572186,5.7423862635667415
32,1323.9732073974344,2021.3205924592962,3168.942992643604,73.74535119529004,280.98999833920544,174.94585992886485,4.917655267841915
33,1134.4137380897089,2247.0095255857095,3240.5889466011163,74.963239254873,312.5564465687225,167.60755175781907,3.7626176615046427
34,966.6390182827645,2398.8975362284477,3247.340541376384,75.4335645203778,333.984817129337,160.98207635090932,3.107115489753586
35,818.0724849455578,2487.106206476046,3202.5411830555227,72.99012490284787,346.84861273508074,155.49236901827905,4.0934080646001245
36,691.6288413351966,2520.2822005824896,3119.26568344318,71.93254218363202,352.43359266616926,145.5513145122709,2.3976985493037555
37,587.1319618492932,2498.4671041606525,2999.7144971351718,70.15749395704876,352.58899844282814,135.54934141608115,2.886751345948129
38,494.0644375884418,2426.7531226908072,2842.662781866018,66.66508136135938,339.9393263112061,127.02371415737036,4.7729434925770216
39,418.1274473645366,2315.5444774011394,2663.1364387515428,62.77122607466471,325.00484892216093,115.47948839332174,4.548694867761521
40,352.5157321400706,2185.1147094579687,2472.856989521432,59.53430383680768,307.2482285682593,112.60332176679633,3.9372354408476347
41,291.19874191291876,2037.929388292604,2270.246716986853,55.35532711115827,288.05229379113325,107.08832875831988,4.602054568342274
42,237.97985679377013,1879.3844071929511,2063.3490121240598,51.46578303024901,263.6298837859623,96.2617904033925,4.594834055763059
43,194.46513116644672,1716.457522580421,1863.5178711216008,45.26583229011333,239.14428993026365,84.57729299039627,6.658015219768326
44,157.9831074500794,1554.8348116975856,1670.6273184763809,40.46488961639049,216.24017318713007,76.92934393541475,5.176242805678008
45,134.549959742345,1391.3764654073977,1487.6893478051513,36.09611013207194,192.6240184919835,68.0653618926935,4.74769681003326
46,106.26405789353237,1241.6645833315856,1312.7030659379586,31.484912888291962,170.96996568598436,64.3423926317893,4.89491126068696
47,84.6986431783296,1100.8132229506132,1152.3357723735155,28.13477607872506,151.2372300049936,59.194345785021284,3.671079257747872
48,68.38194663067146,972.6072036830953,1009.0027192728472,25.64334201275905,133.5147463765707,51.258657805291776,3.302421775505566
