Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,99992.83333333333,7.166666666666667,0.0,0.0,0.3333333333333333,2.1666666666666665,0.0
1,99988.66666666667,11.333333333333334,0.0,0.0,0.75,4.166666666666667,0.0
2,99977.0,23.0,0.0,0.0,2.8333333333333335,11.666666666666666,0.0
3,99947.0,53.0,0.0,0.0,6.333333333333333,30.0,0.0
4,99894.58333333333,105.41666666666667,0.0,0.0,14.25,52.416666666666664,0.0
5,99797.83333333333,202.16666666666666,0.0,0.0,27.25,96.75,0.0
6,99604.08333333333,395.9166666666667,0.0,0.0,54.916666666666664,193.75,0.0
7,99241.08333333333,758.9166666666666,0.0,0.0,105.0,363.0,0.0
8,98620.25,1379.75,0.0,0.0,193.33333333333334,620.8333333333334,0.0
9,97682.16666666667,2317.8333333333335,0.0,0.0,321.9166666666667,938.0833333333334,0.0
10,96370.0,3630.0,0.0,0.0,501.0833333333333,1312.1666666666667,0.0
11,94613.41666666667,5386.583333333333,0.0,0.0,738.5,1756.5833333333333,0.0
12,92399.41666666667,7600.583333333333,0.0,0.0,1047.75,2214.0,0.0
13,89766.83333333333,10227.833333333334,5.333333333333333,0.0,1415.4166666666667,2634.4166666666665,0.0
14,86718.25,13272.75,8.833333333333334,0.16666666666666666,1839.75,3049.1666666666665,0.16666666666666666
15,83355.25,16626.083333333332,18.25,0.4166666666666667,2309.0833333333335,3365.3333333333335,0.25
16,79665.5,20290.416666666668,43.333333333333336,0.75,2815.0,3695.4166666666665,0.3333333333333333
17,77077.66666666667,22835.416666666668,85.58333333333333,1.3333333333333333,3170.9166666666665,2597.8333333333335,0.5833333333333334
18,74921.25,24913.0,162.83333333333334,2.9166666666666665,3459.75,2174.9166666666665,1.5833333333333333
19,72895.83333333333,26777.5,319.75,6.916666666666667,3709.3333333333335,2059.8333333333335,4.0
20,70946.5,28424.833333333332,615.25,13.416666666666666,3933.8333333333335,2013.5,6.5
21,69056.58333333333,29807.666666666668,1110.6666666666667,25.083333333333332,4121.166666666667,2009.4166666666667,11.666666666666666
22,67187.58333333333,30892.416666666668,1876.9166666666667,43.083333333333336,4277.166666666667,2033.6666666666667,18.0
