Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,99993.33333333333,6.666666666666667,0.0,0.0,0.25,1.6666666666666667,0.0
1,99991.16666666667,8.833333333333334,0.0,0.0,0.4166666666666667,2.1666666666666665,0.0
2,99984.66666666667,15.333333333333334,0.0,0.0,1.0,6.5,0.0
3,99973.91666666667,26.083333333333332,0.0,0.0,2.25,10.75,0.0
4,99953.0,47.0,0.0,0.0,6.083333333333333,20.916666666666668,0.0
5,99912.5,87.5,0.0,0.0,11.583333333333334,40.5,0.0
6,99828.66666666667,171.33333333333334,0.0,0.0,23.0,83.83333333333333,0.0
7,99678.16666666667,321.8333333333333,0.0,0.0,40.916666666666664,150.5,0.0
8,99410.75,589.25,0.0,0.0,76.75,267.4166666666667,0.0
9,98979.66666666667,1020.3333333333334,0.0,0.0,135.0,431.0833333333333,0.0
10,98317.33333333333,1682.6666666666667,0.0,0.0,231.5,662.3333333333334,0.0
11,97332.41666666667,2667.5833333333335,0.0,0.0,369.75,984.9166666666666,0.0
12,95980.08333333333,4019.9166666666665,0.0,0.0,556.0833333333334,1352.3333333333333,0.0
13,94330.25,5664.333333333333,5.416666666666667,0.0,782.1666666666666,1651.0833333333333,0.0
14,92211.08333333333,7781.583333333333,7.333333333333333,0.0,1067.1666666666667,2119.5833333333335,0.0
15,89756.66666666667,10230.416666666666,12.833333333333334,0.08333333333333333,1407.4166666666667,2455.4166666666665,0.08333333333333333
16,86890.25,13087.416666666666,22.25,0.08333333333333333,1802.6666666666667,2867.9166666666665,0.0
17,83732.41666666667,16227.583333333334,39.416666666666664,0.5833333333333334,2235.8333333333335,3161.6666666666665,0.5
18,80425.91666666667,19499.0,74.08333333333333,1.0,2694.6666666666665,3313.5,0.4166666666666667
19,76885.91666666667,22966.583333333332,144.58333333333334,2.9166666666666665,3175.4166666666665,3553.75,1.9166666666666667
20,73311.5,26414.833333333332,268.3333333333333,5.333333333333333,3653.9166666666665,3604.1666666666665,2.4166666666666665
21,69716.66666666667,29785.0,487.8333333333333,10.5,4116.0,3648.5,5.166666666666667
22,66146.5,32982.5,852.8333333333334,18.166666666666668,4556.583333333333,3652.5833333333335,7.666666666666667
23,62708.166666666664,35847.0,1412.9166666666667,31.916666666666668,4962.333333333333,3561.4166666666665,13.75
24,59468.416666666664,38232.666666666664,2245.0833333333335,53.833333333333336,5300.25,3422.3333333333335,21.916666666666668
25,56408.5,40125.583333333336,3389.9166666666665,76.0,5565.583333333333,3323.25,22.166666666666668
26,53537.666666666664,41542.25,4811.666666666667,108.41666666666667,5760.166666666667,3187.25,32.416666666666664
27,50995.416666666664,42226.833333333336,6630.333333333333,147.41666666666666,5857.416666666667,2955.8333333333335,39.0
28,48721.583333333336,42328.75,8752.916666666666,196.75,5871.666666666667,2750.5833333333335,49.333333333333336
29,46675.666666666664,41829.916666666664,11240.25,254.16666666666666,5806.666666666667,2601.25,57.416666666666664
30,44895.5,40806.5,13981.083333333334,316.9166666666667,5663.583333333333,2417.4166666666665,62.75
31,43314.166666666664,39419.5,16880.833333333332,385.5,5457.166666666667,2244.4166666666665,68.58333333333333
32,41921.666666666664,37618.916666666664,20002.833333333332,456.5833333333333,5200.75,2100.75,71.08333333333333
33,40686.083333333336,35603.916666666664,23185.0,525.0,4924.5,1963.25,68.41666666666667
34,39606.0,33400.416666666664,26394.416666666668,599.1666666666666,4614.333333333333,1820.6666666666667,74.16666666666667
35,38636.666666666664,31078.25,29608.833333333332,676.25,4297.916666666667,1701.4166666666667,77.08333333333333
36,37723.5,28773.25,32749.416666666668,753.8333333333334,3957.75,1619.4166666666667,77.58333333333333
37,36921.333333333336,26505.5,35749.083333333336,824.0833333333334,3633.75,1481.0,70.25
38,36163.0,24301.333333333332,38643.166666666664,892.5,3323.5833333333335,1414.3333333333333,68.41666666666667
39,35464.666666666664,22196.5,41384.416666666664,954.4166666666666,3037.3333333333335,1321.4166666666667,61.916666666666664
40,34806.833333333336,20292.083333333332,43890.916666666664,1010.1666666666666,2777.9166666666665,1224.3333333333333,55.75
41,34173.916666666664,18597.166666666668,46169.5,1059.4166666666667,2544.9166666666665,1158.75,49.25
42,33588.75,17015.0,48286.916666666664,1109.3333333333333,2321.8333333333335,1056.8333333333333,49.916666666666664
43,33063.333333333336,15595.583333333334,50189.666666666664,1151.4166666666667,2128.5,960.4166666666666,42.083333333333336
44,32602.583333333332,14313.833333333334,51896.333333333336,1187.25,1960.5833333333333,858.25,35.833333333333336
45,32159.75,13165.75,53451.666666666664,1222.8333333333333,1804.5833333333333,792.8333333333334,35.583333333333336
46,31762.083333333332,12131.25,54850.583333333336,1256.0833333333333,1663.25,717.0833333333334,33.25
47,31418.5,11183.666666666666,56113.083333333336,1284.75,1544.3333333333333,640.0833333333334,28.666666666666668
48,31100.833333333332,10325.25,57262.25,1311.6666666666667,1427.5833333333333,586.75,26.916666666666668
49,30831.75,9503.833333333334,58329.083333333336,1335.3333333333333,1317.4166666666667,520.3333333333334,23.666666666666668
50,30599.583333333332,8740.666666666666,59301.583333333336,1358.1666666666667,1214.8333333333333,453.5,22.833333333333332
51,30393.0,8006.25,60221.0,1379.75,1115.25,411.1666666666667,21.583333333333332
52,30216.833333333332,7316.0,61067.0,1400.1666666666667,1015.0,368.9166666666667,20.416666666666668
53,30068.083333333332,6657.583333333333,61856.833333333336,1417.5,922.4166666666666,330.25,17.333333333333332
54,29956.25,6001.166666666667,62608.416666666664,1434.1666666666667,829.0,285.5,16.666666666666668
55,29868.083333333332,5385.5,63298.833333333336,1447.5833333333333,745.25,251.16666666666666,13.416666666666666
56,29778.916666666668,4826.083333333333,63932.75,1462.25,666.3333333333334,235.16666666666666,14.666666666666666
57,29711.25,4312.916666666667,64502.333333333336,1473.5,594.25,201.75,11.25
58,29653.5,3827.0,65034.583333333336,1484.9166666666667,531.0833333333334,180.0,11.416666666666666
59,29607.083333333332,3375.75,65519.25,1497.9166666666667,464.9166666666667,158.0,13.0
