Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,0.5567537583840341,0.5567537583840342,0.0,0.0,0.08333333333333333,0.5567537583840342,0.0
1,2.315407331574968,2.3154073315749675,0.0,0.0,0.46261771638703114,1.9557930009656603,0.0
2,4.730822530827153,4.730822530827153,0.0,0.0,0.6680856111595159,2.6153924710792027,0.0
3,9.604653491244163,9.604653491244164,0.0,0.0,1.358660956957105,5.126185499743234,0.0
4,19.535063011638506,19.535063011638506,0.0,0.0,2.9516302634512357,10.512228329162399,0.0
5,37.51696585909803,37.51696585909803,0.0,0.0,6.036295940961534,18.433473066487753,0.0
6,76.07625095649732,76.07625095649732,0.0,0.0,11.014539289392713,39.10782168788895,0.0
7,157.24370480887367,157.24370480887367,0.0,0.0,22.374340462036223,81.65322632135774,0.0
8,308.206353869703,308.206353869703,0.0,0.0,43.664064229644325,151.43092526383978,0.0
9,542.1738808218768,542.1738808218768,0.0,0.0,75.01770834714006,234.5476451673207,0.0
10,841.7310037666548,841.7310037666548,0.0,0.0,117.42104589979611,300.2816438888093,0.0
11,1214.802957169382,1214.8029571693817,0.0,0.0,169.8767973050654,374.86133715810126,0.0
12,1636.3503752268493,1636.3503752268493,0.0,0.0,225.5165395175254,426.37099426142345,0.0
13,2070.7641772490124,2070.53866082225,0.5618332187193684,0.0,285.74620878208225,443.8522161403808,0.0
14,2509.3054558145786,2507.793235923053,1.8928026891892407,0.11236664374387369,347.70011587689766,458.44095912674567,0.11236664374387369
15,2926.6074030204572,2923.2574049216555,3.92761204342236,0.19462473604038075,406.2038248816533,449.5243185913867,0.18802535827258873
16,3322.435817968528,3315.0477420690295,7.918620173650551,0.25623537159526916,457.8466948221817,438.41279597169284,0.11236664374387367
17,3679.3661423669105,3664.0291002494437,15.922852994195088,0.37856053783784804,504.843181847171,390.25302592346964,0.21759706994462233
18,3979.7848670982003,3950.631893182316,30.37414005101023,0.9411335310317677,544.8866831504946,337.3439360457939,0.6154574548966637
19,4252.001981464589,4193.59667417559,62.0658812159395,1.6959547830831538,578.9677263514484,315.48256587121716,0.8207381501496754
20,4485.791694127812,4369.500110889764,127.46396549613543,3.574866671244078,606.9041092738913,293.3050982881446,1.9814480471706453
21,4680.13962084261,4456.544265434007,251.18737598361776,6.391825192613553,615.6005951938564,274.1701931706515,2.997473683762459
22,4833.41741116788,4449.200581071398,442.3009225183756,10.334891133798884,615.0181569135447,265.3574442753081,4.351070923556428
23,4955.617874715728,4370.830031991705,690.8163169121885,16.09763455864986,602.5017346678579,251.26993990929395,5.814200223798992
24,5041.844276611086,4214.396445698382,1002.5496092790903,23.311177251449248,582.7771721020243,242.80263319591222,7.310700266310909
25,5102.79576642436,4008.735794937241,1357.8541579055588,29.949483984020343,556.2409935713953,238.10285528940997,6.987543028544266
26,5144.6387885984295,3781.867482932155,1730.499408816467,38.019831348357876,524.2013959685281,232.9452115646705,8.521030134053897
27,5152.901632499613,3521.1999299015083,2110.9831621746416,47.193689389385725,487.14975180309614,219.26675759186224,9.772507044734935
28,5137.944438430508,3253.174696129206,2482.068361978645,55.890918969295214,448.7955000708434,197.82090665829816,9.596269266667326
29,5096.738647436984,2983.900951059255,2835.7687118079093,64.33527630917409,410.98443269075466,185.07488758648893,9.127983115539587
30,5032.378850900427,2766.027143478458,3160.841238535601,71.53262658861806,379.1555775934227,166.58968487292546,8.139255171542096
31,4948.240331742369,2593.7716220347406,3437.1575718333183,77.89579610290309,355.70043647014336,160.5369993383633,7.098157393566192
32,4847.823964096539,2449.511065416109,3695.7421141931986,84.09594613633679,335.58433509267974,153.96747164005882,7.110021025981498
33,4720.47272199148,2329.1113571521546,3922.739177336303,90.52577553025179,321.5238211245087,159.39566265343382,7.298816840606927
34,4568.948838824192,2225.416198163954,4122.6082679763385,94.90983227583042,306.2510564813771,159.22080627705398,5.841930893605005
35,4387.9179901040525,2132.375447089111,4293.719678704344,99.26536659404681,293.5994864770645,171.59263444848006,5.89956983537141
36,4194.473740106069,2084.312129463892,4442.24035488635,102.4063011003254,286.4005316339375,185.8098911698881,4.697073557013984
37,3976.941180293613,2057.992572701109,4564.549197969261,105.21438851461834,283.56114281962493,199.7216560591012,5.302169843611674
38,3753.2752007177987,2075.5949401145913,4665.625839760559,107.7952136266174,286.10511749630723,209.5470885582339,5.469555315885868
39,3517.3538718004615,2125.94016798534,4743.39354152412,109.25182602546737,291.3198923378168,216.25303758011415,5.153882032022076
40,3276.054746011372,2205.049135226385,4792.80897602667,110.5890192870372,301.97465861301083,225.7084301804996,4.841424784027315
41,3029.146783207637,2312.024245764964,4815.369600969317,111.24818691065978,315.8140385487074,235.5269224247383,3.918600425270392
42,2791.3805384802095,2426.9768027082255,4813.254496279997,110.26287173767236,330.11603695297106,232.0632247422624,5.702814740073182
43,2557.396159903051,2537.3330188378604,4780.374180760416,109.41016101502335,345.72651782335504,234.23212716008751,4.7121029425739565
44,2329.5177547503195,2643.325549660862,4725.086354028919,108.05017481604452,363.55702993499045,235.51974948821152,4.769629827027322
45,2112.618443723955,2736.6419077378155,4651.878361454944,106.31130138903532,379.9364879140787,229.65662224593947,4.460828387081249
46,1899.1496395848733,2813.2187067117497,4551.774441638173,103.80722226290132,392.00424201477176,229.33465468259226,4.542934907717431
47,1712.7578879403884,2852.601272890405,4430.549245071659,101.08932880868237,398.8647360340535,207.65766037914764,4.933586705205229
48,1534.2507318169373,2865.232395337755,4284.16941845915,97.36481174252107,399.39381071237636,207.68837591425046,4.44175265707881
49,1377.5237250243824,2848.823147061313,4124.038685046198,94.2265262947529,396.8176907242382,191.98982473826658,4.1386177119488305
50,1233.8787778318574,2803.333652668162,3943.9332360704097,90.27249362934762,387.3642055969779,184.16753050668103,4.692030638769478
51,1102.2567286405347,2738.9380974230053,3753.381270466658,86.78310942117758,378.0187685736509,174.4555799299262,5.077368581969573
52,981.4380052152088,2652.946790572912,3551.1682869191377,81.97783560391815,366.4679247887732,164.9192793061766,5.2461505849142345
53,874.9516303369536,2543.3946505575673,3337.896613875907,77.36051311812113,351.6585477663976,153.93148113312748,4.948918359529983
54,792.7119717791704,2412.6156981468152,3126.4135916955047,73.01570330615827,334.22255918123864,135.47198403949048,4.557433709907586
55,719.7446973010148,2275.3828819496944,2916.484969556935,68.57674680254381,313.60190275106896,125.88278929787879,4.682063345547257
56,652.0280768533288,2130.213701964043,2703.9851939855234,63.59400105117597,292.8967653483308,120.08824617208327,5.116570426495948
57,596.4512583064551,1978.1003633153919,2495.7542032278125,58.9335944992842,269.1552441520422,106.94040101237171,4.875922601120861
58,553.0244956627422,1819.0669455517545,2293.079646353393,53.7086874356524,246.16140410041308,96.16080742089464,5.315072906367324
59,510.53660804742077,1660.8288707385805,2091.831360170781,49.59570764866369,223.63384350226593,90.9420811352595,4.236088342379612
