Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,99992.1282051282,7.871794871794871,0.0,0.0,0.3076923076923077,2.871794871794872,0.0
1,99984.51282051283,15.487179487179487,0.0,0.0,1.435897435897436,7.615384615384615,0.0
2,99970.69230769231,29.307692307692307,0.0,0.0,3.3076923076923075,13.820512820512821,0.0
3,99942.76923076923,57.23076923076923,0.0,0.0,7.435897435897436,27.923076923076923,0.0
4,99886.35897435897,113.64102564102564,0.0,0.0,15.846153846153847,56.41025641025641,0.0
5,99782.41025641025,217.5897435897436,0.0,0.0,31.28205128205128,103.94871794871794,0.0
6,99572.8717948718,427.12820512820514,0.0,0.0,60.256410256410255,209.53846153846155,0.0
7,99189.33333333333,810.6666666666666,0.0,0.0,114.6923076923077,383.53846153846155,0.0
8,98550.71794871795,1449.2820512820513,0.0,0.0,204.15384615384616,638.6153846153846,0.0
9,97605.53846153847,2394.4615384615386,0.0,0.0,335.43589743589746,945.1794871794872,0.0
10,96298.71794871795,3701.2820512820513,0.0,0.0,518.2051282051282,1306.820512820513,0.0
11,94537.92307692308,5462.076923076923,0.0,0.0,763.7179487179487,1760.7948717948718,0.0
12,92324.41025641025,7675.589743589743,0.0,0.0,1071.179487179487,2213.5128205128203,0.0
13,89699.35897435897,10294.538461538461,6.102564102564102,0.0,1433.7435897435898,2626.8205128205127,0.0
14,86610.66666666667,13376.923076923076,12.256410256410257,0.15384615384615385,1857.1025641025642,3090.153846153846,0.15384615384615385
15,83190.48717948717,16785.51282051282,23.564102564102566,0.4358974358974359,2330.4871794871797,3422.974358974359,0.28205128205128205
16,79394.17948717948,20557.79487179487,47.12820512820513,0.8974358974358975,2850.6923076923076,3801.128205128205,0.46153846153846156
17,77150.71794871795,22754.82051282051,92.33333333333333,2.128205128205128,3157.153846153846,2253.948717948718,1.2307692307692308
18,74938.38461538461,24880.128205128207,177.15384615384616,4.333333333333333,3446.948717948718,2230.7179487179487,2.2051282051282053
19,72739.66666666667,26905.128205128207,347.2564102564103,7.948717948717949,3729.0,2237.2051282051284,3.6153846153846154
20,70504.94871794872,28824.17948717949,655.7948717948718,15.076923076923077,3997.051282051282,2307.74358974359,7.128205128205129
21,68286.05128205128,30514.666666666668,1172.3846153846155,26.897435897435898,4228.358974358975,2339.3333333333335,11.820512820512821
22,66069.48717948717,31945.0,1941.4615384615386,44.05128205128205,4422.128205128205,2395.128205128205,17.153846153846153
23,63923.230769230766,32999.89743589744,3008.769230769231,68.1025641025641,4566.74358974359,2393.025641025641,24.05128205128205
24,61869.282051282054,33578.94871794872,4450.974358974359,100.7948717948718,4647.820512820513,2387.4615384615386,32.69230769230769
25,59905.38461538462,33676.61538461538,6276.641025641025,141.35897435897436,4661.4358974358975,2382.025641025641,40.56410256410256
26,58061.794871794875,33291.53846153846,8456.461538461539,190.2051282051282,4605.153846153846,2342.3846153846152,48.84615384615385
27,56378.743589743586,32345.79487179487,11028.641025641025,246.82051282051282,4479.410256410257,2274.846153846154,56.61538461538461
28,54880.153846153844,30914.74358974359,13892.615384615385,312.4871794871795,4276.051282051282,2148.923076923077,65.66666666666667
29,53536.205128205125,28991.51282051282,17087.410256410258,384.87179487179486,4010.897435897436,2059.3076923076924,72.38461538461539
30,52071.0,28445.102564102563,19054.153846153848,429.7435897435897,3931.6153846153848,1911.6153846153845,44.87179487179487
31,50701.153846153844,27813.384615384617,21010.641025641027,474.8205128205128,3845.6666666666665,1816.871794871795,45.07692307692308
32,48911.10256410256,27466.48717948718,23099.20512820513,523.2051282051282,3793.358974358974,2260.74358974359,48.38461538461539
33,46941.282051282054,27221.69230769231,25262.94871794872,574.0769230769231,3758.6923076923076,2456.6153846153848,50.87179487179487
34,45103.4358974359,26844.897435897437,27429.410256410258,622.2564102564103,3706.102564102564,2336.102564102564,48.17948717948718
35,43381.05128205128,26322.102564102563,29626.871794871793,669.974358974359,3637.974358974359,2218.5897435897436,47.717948717948715
36,41807.5641025641,25673.102564102563,31800.94871794872,718.3846153846154,3544.4358974358975,2064.74358974359,48.41025641025641
37,40426.846153846156,24865.5641025641,33940.58974358974,767.0,3430.025641025641,1871.0,48.61538461538461
38,39191.07692307692,23943.358974358973,36051.38461538462,814.1794871794872,3298.230769230769,1718.1538461538462,47.17948717948718
39,38075.230769230766,22970.97435897436,38092.743589743586,861.0512820512821,3165.3333333333335,1578.6153846153845,46.87179487179487
40,37083.89743589744,21971.25641025641,40037.820512820515,907.025641025641,3022.8205128205127,1438.7435897435898,45.97435897435897
41,36166.153846153844,21026.666666666668,41859.769230769234,947.4102564102565,2896.1794871794873,1332.3589743589744,40.38461538461539
42,35326.307692307695,20114.20512820513,43574.48717948718,985.0,2772.102564102564,1236.5128205128206,37.58974358974359
43,34555.1282051282,19274.94871794872,45149.61538461538,1020.3076923076923,2656.948717948718,1128.051282051282,35.30769230769231
44,33885.256410256414,18443.02564102564,46618.1282051282,1053.5897435897436,2543.6923076923076,1006.0512820512821,33.282051282051285
45,33341.230769230766,17253.53846153846,48313.5641025641,1091.6666666666667,2382.2820512820513,932.7435897435897,38.07692307692308
46,32875.794871794875,15837.615384615385,50152.58974358974,1134.0,2183.7179487179487,881.8461538461538,42.333333333333336
47,32487.97435897436,14439.820512820514,51899.94871794872,1172.2564102564102,1993.2307692307693,791.8717948717949,38.256410256410255
48,32144.69230769231,13085.0,53559.61538461538,1210.6923076923076,1807.5897435897436,722.0,38.43589743589744
