Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,99993.0,7.0,0.0,0.0,0.2,2.0,0.0
1,99989.8,10.2,0.0,0.0,0.55,3.2,0.0
2,99980.9,19.1,0.0,0.0,1.85,8.9,0.0
3,99968.4,31.6,0.0,0.0,3.75,12.5,0.0
4,99941.9,58.1,0.0,0.0,8.1,26.5,0.0
5,99901.35,98.65,0.0,0.0,14.0,40.55,0.0
6,99818.05,181.95,0.0,0.0,25.35,83.3,0.0
7,99659.3,340.7,0.0,0.0,46.9,158.75,0.0
8,99358.75,641.25,0.0,0.0,88.45,300.55,0.0
9,98860.55,1139.45,0.0,0.0,157.25,498.2,0.0
10,98096.3,1903.7,0.0,0.0,257.95,764.25,0.0
11,96975.3,3024.7,0.0,0.0,415.3,1121.0,0.0
12,95405.3,4594.7,0.0,0.0,628.75,1570.0,0.0
13,93424.85,6569.6,5.5,0.05,903.25,1981.9,0.05
14,90961.5,9030.5,7.95,0.05,1241.55,2464.25,0.0
15,88080.05,11904.25,15.5,0.2,1637.45,2882.9,0.15
16,84758.3,15215.35,25.9,0.45,2095.85,3323.95,0.25
17,81276.9,18674.65,47.7,0.75,2578.15,3486.55,0.3
18,77703.6,22214.5,80.25,1.65,3062.35,3581.6,0.9
19,73971.65,25878.45,146.9,3.0,3573.3,3750.3,1.35
20,70231.55,29481.5,281.2,5.75,4059.8,3769.4,2.75
21,66549.45,32907.65,531.85,11.05,4535.35,3738.6,5.3
22,62954.45,36071.9,952.7,20.95,4971.15,3686.6,9.9
23,59523.4,38845.9,1596.35,34.35,5361.05,3577.2,13.4
24,56335.85,41061.2,2545.85,57.1,5664.1,3396.45,22.75
25,53392.6,42652.5,3870.0,84.9,5891.9,3255.05,27.8
26,50645.1,43668.1,5562.25,124.55,6036.35,3126.0,39.65
27,48242.5,43901.65,7683.85,172.0,6073.7,2879.5,47.45
28,46150.05,43450.65,10172.75,226.55,6010.1,2659.65,54.55
29,44297.65,42366.75,13043.75,291.85,5863.2,2502.85,65.3
30,42661.15,40889.4,16086.15,363.3,5655.1,2328.2,71.45
31,41223.55,39117.8,19224.35,434.3,5415.65,2159.65,71.0
32,39834.8,37105.7,22552.7,506.8,5135.8,2131.95,72.5
33,38657.15,34856.9,25906.0,579.95,4837.5,1922.8,73.15
34,37659.0,32460.65,29226.35,654.0,4501.25,1748.95,74.05
35,36814.2,29976.8,32482.0,727.0,4155.8,1587.15,73.0
36,36077.35,27475.45,35645.35,801.85,3811.7,1451.25,74.85
37,35475.55,25031.95,38622.25,870.25,3472.3,1286.95,68.4
38,34988.8,22622.9,41453.0,935.3,3132.95,1126.25,65.05
39,34588.5,20284.3,44131.55,995.65,2806.7,1013.8,60.35
40,34257.7,18153.6,46539.1,1049.6,2506.7,885.35,53.95
41,33961.4,16215.85,48725.15,1097.6,2241.0,790.55,48.0
42,33716.0,14399.85,50740.95,1143.2,1985.05,696.65,45.6
43,33514.25,12759.05,52542.75,1183.95,1756.45,615.95,40.75
44,33351.45,11273.8,54154.15,1220.6,1550.6,538.0,36.65
45,33244.6,9813.35,55684.75,1257.3,1346.7,458.2,36.7
46,33134.7,8534.85,57042.25,1288.2,1168.1,412.3,30.9
47,33063.95,7405.45,58217.2,1313.4,1014.85,346.9,25.2
48,32997.0,6400.4,59264.8,1337.8,879.85,304.0,24.4
49,32937.05,5514.2,60187.7,1361.05,755.05,263.55,23.25
50,32885.85,4747.15,60988.65,1378.35,651.1,225.05,17.3
51,32854.15,4098.1,61656.1,1391.65,562.75,186.85,13.3
52,32824.05,3525.3,62245.65,1405.0,482.85,161.25,13.35
53,32797.65,3034.8,62751.75,1415.8,418.05,136.0,10.8
54,32782.6,2601.5,63190.1,1425.8,358.3,112.9,10.0
55,32765.95,2231.6,63568.45,1434.0,308.25,97.7,8.2
56,32757.6,1907.9,63893.1,1441.4,265.2,83.55,7.4
57,32749.45,1625.55,64178.35,1446.65,226.0,71.4,5.25
58,32745.6,1382.15,64419.85,1452.4,191.75,56.5,5.75
59,32740.35,1177.7,64625.6,1456.35,164.6,52.3,3.95
