Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,99992.4,7.6,0.0,0.0,0.3,2.6,0.0
1,99985.2,14.8,0.0,0.0,1.7,7.2,0.0
2,99975.3,24.7,0.0,0.0,3.8,9.9,0.0
3,99959.0,41.0,0.0,0.0,6.5,16.3,0.0
4,99925.7,74.3,0.0,0.0,10.8,33.3,0.0
5,99866.3,133.7,0.0,0.0,19.0,59.4,0.0
6,99750.2,249.8,0.0,0.0,36.2,116.1,0.0
7,99521.2,478.8,0.0,0.0,69.3,229.0,0.0
8,99142.3,857.7,0.0,0.0,120.6,378.9,0.0
9,98532.6,1467.4,0.0,0.0,205.0,609.7,0.0
10,97646.8,2353.2,0.0,0.0,322.1,885.8,0.0
11,96397.2,3602.8,0.0,0.0,493.0,1249.6,0.0
12,94765.8,5234.2,0.0,0.0,721.5,1631.4,0.0
13,92782.1,7212.1,5.7,0.1,999.3,1985.5,0.1
14,90368.3,9620.1,11.2,0.4,1334.1,2415.3,0.3
15,87615.9,12363.7,19.7,0.7,1715.2,2754.1,0.3
16,84495.4,15469.8,34.0,0.8,2150.9,3123.8,0.1
17,81520.0,18417.5,61.0,1.5,2555.4,2981.7,0.7
18,78634.9,21251.8,110.9,2.4,2952.2,2895.6,0.9
19,75700.2,24090.0,205.5,4.3,3349.6,2956.8,1.9
20,72762.0,26838.8,390.6,8.6,3718.9,2984.2,4.3
21,69768.9,29512.0,703.5,15.6,4085.8,3066.2,7.0
22,66797.5,31971.1,1204.6,26.8,4423.9,3089.2,11.2
23,63870.9,34139.7,1947.4,42.0,4730.8,3091.7,15.2
24,61051.8,35888.3,2994.1,65.8,4969.0,3060.7,23.8
25,58304.5,37225.2,4373.6,96.7,5153.7,3055.3,30.9
26,55649.6,38138.9,6073.5,138.0,5270.7,3024.7,41.3
27,53203.0,38474.6,8135.5,186.9,5310.0,2910.5,48.9
28,50939.5,38326.9,10494.4,239.2,5294.5,2807.6,52.3
29,48795.8,37714.4,13188.1,301.7,5196.8,2755.0,62.5
30,46819.2,37029.7,15791.2,359.9,5114.5,2580.0,58.2
31,44931.1,36287.7,18364.0,417.2,5005.8,2463.9,57.3
32,42944.9,35505.6,21070.4,479.1,4889.0,2587.0,61.9
33,41227.9,34477.4,23757.7,537.0,4749.4,2337.2,57.9
34,39683.4,33217.9,26496.3,602.4,4579.4,2164.6,65.4
35,38268.1,31816.3,29253.5,662.1,4387.8,2043.4,59.7
36,36966.6,30301.7,32006.1,725.6,4184.8,1920.0,63.5
37,35874.1,28649.5,34689.3,787.1,3965.2,1704.5,61.5
38,34949.8,26869.2,37333.8,847.2,3717.5,1538.4,60.1
39,34116.4,25048.9,39929.9,904.8,3476.5,1423.2,57.6
40,33388.6,23251.0,42402.0,958.4,3231.1,1280.9,53.6
41,32731.0,21510.9,44746.4,1011.7,2985.7,1188.7,53.3
42,32155.4,19786.8,46995.5,1062.3,2757.3,1091.2,50.6
43,31630.3,18183.6,49076.8,1109.3,2530.6,978.4,47.0
44,31185.4,16641.5,51019.4,1153.7,2313.3,883.3,44.4
45,30824.5,15010.2,52967.7,1197.6,2092.7,790.9,43.9
46,30519.4,13522.7,54719.4,1238.5,1894.1,710.6,40.9
47,30275.7,12117.0,56327.1,1280.2,1700.9,604.7,41.7
48,30088.1,10786.7,57810.5,1314.7,1520.0,518.8,34.5
49,29953.3,9530.8,59169.5,1346.4,1342.0,450.2,31.7
50,29833.5,8422.8,60369.4,1374.3,1185.9,386.2,27.9
51,29735.2,7440.2,61425.2,1399.4,1048.8,334.3,25.1
52,29660.3,6543.4,62373.1,1423.2,922.0,297.9,23.8
53,29601.5,5743.4,63211.8,1443.3,814.7,256.0,20.1
54,29568.7,4996.7,63973.0,1461.6,707.4,202.0,18.3
55,29535.2,4323.6,64662.0,1479.2,611.9,192.4,17.6
56,29519.9,3719.1,65267.1,1493.9,524.7,154.1,14.7
57,29504.1,3193.1,65798.9,1503.9,456.0,139.5,10.0
58,29500.0,2722.8,66264.9,1512.3,386.9,116.4,8.4
59,29487.9,2318.2,66673.0,1520.9,330.3,99.8,8.6
