Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,1.728916387153311,1.728916387153311,0.0,0.0,0.24325212770525995,1.728916387153311,0.0
1,5.169417731661676,5.169417731661676,0.0,0.0,0.5722029129338819,3.9558709770892087,0.0
2,12.422263210629605,12.422263210629605,0.0,0.0,1.519758103870507,7.473886161761788,0.0
3,31.015218635087013,31.015218635087006,0.0,0.0,4.569753056569645,18.766051643328677,0.0
4,68.22547893808706,68.22547893808705,0.0,0.0,9.296507371570502,37.28122243638324,0.0
5,129.00996857650364,129.00996857650364,0.0,0.0,17.280919463813056,60.93905999874442,0.0
6,242.4487033730195,242.44870337301953,0.0,0.0,32.82783371876169,113.53239421631675,0.0
7,411.84037451765244,411.84037451765244,0.0,0.0,57.08188173912704,170.53191815165064,0.0
8,640.690241229801,640.690241229801,0.0,0.0,88.8678461696931,231.83033184063996,0.0
9,926.2919609087523,926.2919609087523,0.0,0.0,127.32075616603264,290.89575323557597,0.0
10,1256.4694050702994,1256.4694050702994,0.0,0.0,174.13142013803812,339.028618761382,0.0
11,1616.5567627702974,1616.5567627702972,0.0,0.0,224.05495592412532,374.85561585978326,0.0
12,1974.1294363739642,1974.1294363739642,0.0,0.0,273.01940528238924,378.4209288719165,0.0
13,2315.9406272942047,2315.022169859892,1.521055379483476,0.07692307692307693,320.6310807467492,369.53128929396274,0.07692307692307693
14,2620.456172740624,2616.717906570004,4.2957710501360955,0.07692307692307693,362.52422485879134,346.49439231440016,0.0
15,2889.090335463644,2879.7904730447067,10.654146991957298,0.5484422983642934,401.02872277325963,319.3863399118503,0.47832713092763157
16,3101.411034565629,3080.0091687022523,25.67614261922459,0.9373890466887648,426.29110651650836,281.63238940388453,0.39846846840820643
17,3258.5174323612223,3213.1483644906284,56.83459859656911,1.5407034946356952,446.7824197212689,235.80322463763488,0.7209187651030539
18,3350.957569875883,3266.8139215793813,107.84678481105888,2.274765089634038,455.6736890013799,182.80943613727496,0.8018715780057379
19,3378.5109039350295,3224.8169469324735,202.56843146948611,4.566514775976428,447.38353855723403,142.36929020297674,2.3162235467971724
20,3342.101933709641,3083.0703245681475,344.849883013748,8.47621105483776,428.8865336859159,110.11727207603472,3.937880566124016
21,3239.75336908613,2837.5121178133622,537.850110734726,14.070160909097293,394.5827646836647,106.6089510398381,5.684679573559392
22,3089.723337416337,2511.6812752422165,786.2390076308319,19.70174553485847,348.4800979944548,124.66721777346571,6.057254766453194
23,2907.055581824768,2139.6700276949655,1068.7572974017567,25.899498521566766,292.70915919008627,137.65264433746506,6.554129041685785
24,2700.5332744607,1748.3297628210976,1381.5579580744115,32.41658997673755,236.96723073415578,148.1243680235189,7.125253031944253
25,2474.668988483935,1393.9254954918679,1698.0709385148775,38.841329987364965,187.90030771934792,160.95070116382905,7.1192989925944685
26,2233.552527145654,1159.816804380703,2000.9785682933316,46.325354413522426,156.51473076597475,174.90607792376616,8.023695184772784
27,2000.6037298834747,1111.585603205816,2273.371637582404,52.18318515214718,150.9066419865632,167.55226450640077,7.198304095691109
28,1774.2197799078258,1249.5418039910091,2516.7412422170332,58.14034573995361,174.69823799619263,165.33779897894843,7.140392643306929
29,1553.0194859268959,1479.1988892787178,2716.0125098476474,61.69959673033845,204.22052705014517,167.62370685732887,6.1544871461039055
30,1353.462949482291,1734.9509371846427,2868.9757786948417,66.78624384455159,241.09973833753946,162.4417601597169,6.360318302977248
31,1167.3146102950498,1959.0764194282374,2961.6601103886746,68.68957986946054,274.7176262305273,157.35723625801688,4.47566287664792
32,997.1043203401667,2144.910242118668,3010.4643234559,70.52006023440076,296.8347733049449,157.2844632087477,3.845769211536538
33,840.3679555938309,2276.5079754154563,3004.6592633699142,70.52191316666325,316.7322225302545,157.9635846733045,2.69267396775899
34,704.782443665709,2335.6378857462755,2941.492129301991,68.63877950023625,324.90363766393625,147.52096765353699,2.9056498049411665
35,590.3688329971011,2338.853907913896,2839.42135134144,68.07326514871966,323.95559238615454,137.40682336944286,1.9269192384423617
36,484.76757073172297,2306.697549273946,2709.650664544394,65.01488981330274,318.075011621082,131.89284620359217,4.039255111285173
37,399.47568817612296,2236.612541710276,2559.5867441422956,61.44368502930367,306.7021616753481,116.66242877622788,4.243337973784708
38,325.17974546995595,2137.455323823453,2390.181683322408,58.14522219327505,290.0469203014081,115.52002737983688,4.170313985501881
39,265.06115367472603,2006.3716377867752,2204.7823598799655,54.13342782319947,272.83488912864186,101.43044468245844,4.506624534424859
40,215.29264061861588,1872.2806618468926,2023.2390602377652,49.872223318969056,255.99455083882472,95.78659095049349,4.532155549520483
41,169.33283926530294,1732.7007629492894,1843.7013370705088,44.8102068184078,234.45730067170933,88.3532838175312,5.448612367001186
42,134.55679310979474,1584.2761246861273,1661.0555586835533,40.267608274320466,215.14679406867216,79.88264938385448,4.7093008815427595
43,109.30236909393295,1438.88239661275,1491.5588251211698,36.764764775448825,195.3592175093812,68.71574097104107,3.9229512297611877
44,88.02793397418408,1297.5918580884804,1329.6080305085782,33.5397700285798,173.1410935171076,61.830429178411734,3.6416124481992433
45,73.25967028277447,1151.0876414863653,1169.6390114730968,29.74374447351443,155.39735604024864,56.89090393630897,4.2584178151008665
46,63.671168918744456,1011.8117004461667,1018.4517903708868,26.48256841736232,137.53152767469896,52.361491940779345,3.6570161687341014
47,57.24413960168913,887.9667464498821,885.1622144876087,23.099390772126277,121.41400638618907,43.18965331935595,3.834983779850441
48,54.86669338854407,778.4111574099361,765.5514732435727,20.43694299677069,106.40347367941222,41.15331895181126,2.9058195026960156
49,52.13247425352908,678.1915540786899,659.6337233004294,18.168779168924694,91.32233697606097,34.89149142083239,2.8261598481295227
50,54.498665456038026,591.776720881048,570.4799693797416,16.718430463406648,80.95732067702806,26.59898338583194,1.9027126903066696
51,55.67423385716102,512.2242049090169,488.2343071300675,15.393619160162636,72.73987725855567,23.152504433396867,1.6788509266534208
52,56.386075819754346,445.00425612396316,419.57766640510863,14.274085151187554,62.84445122132633,19.644874765100674,1.4315410104828572
53,55.44743588261415,385.31788408387143,360.5268826815758,12.540781600674597,53.80448937517274,16.561641477879377,2.212569436390218
54,57.682264083022865,330.20733579886536,305.27523553018165,11.336132036384857,47.04539542579307,15.801811246144448,1.7772948883951647
55,58.54633694792292,283.49972779660567,259.3084605484973,10.716353702934153,40.67515755119574,12.720597842375792,1.1178134474737085
56,59.633322363378966,243.0859256690577,217.25221211448934,10.15986612531967,35.52226570683162,12.717573919208512,1.0528443675716825
57,59.68983770993405,210.13158270779303,183.76484362216644,9.788493022970874,32.409470332888546,10.4655441049297,0.5933557161746736
58,60.63314037745001,181.27341037687987,155.81055165774092,9.603325771716383,28.123933247356696,7.2300872564375185,0.8651709137847686
59,60.523586612899535,154.8585153077273,131.99686954628783,9.395957836678445,23.082499326284598,6.94710928488775,0.8943169244407839
