Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,0.7810249675906654,0.7810249675906654,0.0,0.0,0.09999999999999999,0.7810249675906654,0.0
1,3.066847820736392,3.066847820736392,0.0,0.0,0.604611904907235,2.423037579384833,0.0
2,4.73063303257491,4.73063303257491,0.0,0.0,1.0624918300339485,2.434930982366623,0.0
3,9.09144897386794,9.09144897386794,0.0,0.0,2.0561560684388183,4.934684499652547,0.0
4,15.87744731792026,15.87744731792026,0.0,0.0,2.855015080715181,6.955812916786458,0.0
5,32.02263088643544,32.02263088643544,0.0,0.0,4.790731792859114,16.651860089624957,0.0
6,60.588227679420804,60.588227679420804,0.0,0.0,8.654093443760203,28.840634913646095,0.0
7,115.34190719576104,115.34190719576104,0.0,0.0,16.584095459874266,54.98787745191359,0.0
8,222.04629397192528,222.04629397192528,0.0,0.0,30.872515644537653,106.93508415025549,0.0
9,395.09728759720264,395.09728759720264,0.0,0.0,55.27491896571778,173.6985287470475,0.0
10,641.6966754887649,641.696675488765,0.0,0.0,89.7257611961148,248.98710586873548,0.0
11,955.49553403224,955.49553403224,0.0,0.0,131.04106650630982,317.97150291601076,0.0
12,1330.5585310103588,1330.5585310103588,0.0,0.0,183.89035380416837,384.3248568015807,0.0
13,1724.5905758887945,1724.329296019502,0.6110100926607787,0.0,238.24176562661904,409.8134480739037,0.0
14,2144.737860438893,2142.985681758565,2.5475478405713994,0.09999999999999999,295.2748794673269,440.12022221206786,0.09999999999999999
15,2545.287596934993,2541.650856562849,3.9581140290126386,0.334995854037363,351.02576037157786,430.3508917151212,0.339934634239519
16,2929.644409404587,2922.2184238462846,7.945998294040145,0.4818944098266987,403.38370071186563,422.43687759895624,0.30550504633038933
17,3280.5402029747074,3267.738650810373,13.661950405739617,0.6531972647421808,448.75956938110085,377.0916849903865,0.21343747458109494
18,3574.6589551390152,3550.3417376985617,26.97284642829608,1.1080513425729774,487.1699954271039,320.62173108578344,0.6403124237432849
19,3828.438315350587,3784.6244347652546,49.9183333055101,1.8390818965511628,520.134811584672,285.29580165933817,0.8225975119502043
20,4040.5040494142972,3960.457616656607,94.68112565636065,2.9446750433810367,543.1909874886446,250.40593931543322,1.2823589374447562
21,4196.613119727223,4046.9507875271556,182.26270417541087,5.420537078760944,557.346631619657,208.8838087443724,2.728450923957483
22,4313.913810631311,4049.6286997150182,326.039704466939,9.233032486073515,556.9411708410303,190.24143724342608,3.8407175255557533
23,4383.5542896147645,3953.275515175851,529.4637496771825,13.858170474088162,545.4645889311035,153.84690803233943,4.8166378315169185
24,4394.629117962566,3748.079654821771,792.0011812561336,18.800147753556498,519.3310697426064,118.0933905385432,5.184271083447187
25,4351.996351101411,3441.356703394752,1108.2052803218965,25.742075371741965,477.68654994671977,107.11315408379018,7.651869778760686
26,4270.826846304017,3073.3203522863955,1445.7182686202118,34.04173908601028,426.33614932611823,98.9103353772721,8.668525441696143
27,4144.439207339557,2642.8832613896,1809.2711549743508,42.34351583576089,367.4114874512106,92.24084417075406,9.15204895091804
28,3985.817144158355,2189.9460777227673,2162.9190309497126,51.68597488681044,305.50357153758813,108.24496909017681,9.979089248133931
29,3805.904241365571,1741.3537785936037,2509.4603733782196,58.386223641464525,242.30207042725274,119.15079614598561,8.527341646466121
30,3592.754654084306,1374.1608999272569,2824.5459467949104,64.71135912650884,194.8888030533195,149.68694740097487,7.711175151831413
31,3387.055372050084,1158.0207544676293,3097.9515339441105,70.04719837366801,166.66376330804482,153.15637977788148,6.5252501016351
32,3102.6457634305166,1127.9446504347827,3349.8437004997377,75.74451942036612,164.0160425757865,234.65288785305364,7.034833963135796
33,2810.1322309734032,1299.3068904441152,3562.5901689953366,79.97322468593264,181.872876849005,240.41117786917573,4.993773901347335
34,2514.7829482217085,1580.8114076848847,3726.8817214335572,83.51271360297983,223.99372263029557,254.80020277333634,4.120544732057751
35,2230.815716279585,1894.1798002184362,3860.8262571343166,86.27643556228625,265.88760365571346,249.65584311207294,3.6492008257516693
36,1958.6942373825361,2208.911088196072,3959.6480916869373,89.20752957757172,310.3286716441851,247.57640571481494,4.63033476111609
37,1719.8337920340507,2469.382428417635,4015.5496150727745,90.73346191516727,344.0107944042841,226.657195880573,4.063386655378873
38,1470.8935968768553,2697.489707322553,4022.5982704659377,91.80472028532449,375.9431339976832,243.37261098524988,3.729909143963458
39,1251.4857254923488,2874.704573033935,3997.446874638305,92.02150111070057,400.02702686471343,224.77273707754978,3.8252087815205877
40,1056.7777670299886,2990.9867743680256,3930.644219745946,90.1649352883678,415.2768019312206,210.3594304993242,3.0259984578096972
41,870.468755581982,3067.236408850445,3831.492044882776,87.47663180021914,423.7717362501237,210.55846641201057,3.787259343289463
42,696.6091276079194,3107.7418970836184,3705.955193858783,84.37593785487002,427.7864485412734,201.96776695524682,3.5377331097124265
43,550.9585838437505,3081.563935551052,3540.8404369584346,81.12230135898375,426.9480062021604,181.21695100992437,3.8244825358035914
44,417.84210202207026,3042.236750959544,3372.7857264680574,76.1629028975247,420.83644751323,173.65174600011622,5.220046828227587
45,315.04161277167464,2889.9942552807183,3121.8191128464396,71.98160258782177,399.42359024529895,161.54736491540527,5.4882703205209475
46,218.47420646128663,2720.4692413871057,2862.3461202695635,64.36800447427277,373.22330074932654,159.0317543413544,7.903866845482097
47,143.4604901086784,2526.598395955409,2596.225294110235,57.790272153326605,348.33159329708934,138.47725846185398,6.918895223307772
48,93.83320899932555,2334.2762106866826,2344.1040764247455,52.086039929673625,322.05232321610237,125.21138127183168,6.004072691839172
