Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,0.6831609430553546,0.6831609430553547,0.0,0.0,0.08776593618660605,0.6831609430553546,0.0
1,1.811118976439321,1.811118976439321,0.0,0.0,0.27002475666069115,1.4400913293350528,0.0
2,4.680360228522462,4.680360228522462,0.0,0.0,0.7952852522702984,3.1630450291934995,0.0
3,10.832465204946493,10.832465204946493,0.0,0.0,1.5184142831294645,6.466070404560496,0.0
4,21.60510893976818,21.605108939768176,0.0,0.0,2.888395750152094,10.951594744873733,0.0
5,43.796441757828106,43.796441757828106,0.0,0.0,6.083317613928963,22.443861472594055,0.0
6,86.11390676465449,86.11390676465449,0.0,0.0,12.121174278337428,42.581799697828195,0.0
7,161.61310567828684,161.61310567828684,0.0,0.0,22.53228136926449,75.72374303379505,0.0
8,282.31828400810343,282.31828400810343,0.0,0.0,38.72638548021958,121.8605739047986,0.0
9,446.3811235009376,446.3811235009376,0.0,0.0,61.32562282073074,166.30113699259886,0.0
10,649.4028113551799,649.4028113551799,0.0,0.0,89.02965764794095,206.14601752729965,0.0
11,886.871942002354,886.8719420023539,0.0,0.0,120.6251119904721,242.83958631762766,0.0
12,1144.4205246488384,1144.4205246488384,0.0,0.0,155.97115659088377,266.98261988462855,0.0
13,1403.0624472094003,1402.7693794940085,0.5638507020691829,0.037037037037037035,190.8299697247563,273.43992779413315,0.037037037037037035
14,1660.8234553868356,1659.5821754104134,1.5242404876035163,0.0696696254167378,226.75355391095482,280.58165421658725,0.06163335513613657
15,1907.3794772109377,1904.1183573211379,3.840699942363676,0.10675210253672476,261.19588872451374,276.8479773714347,0.09301896135221942
16,2140.7636012048447,2133.3898677318325,9.10939691561946,0.16878989451394444,293.25303729918255,273.6668715989237,0.11935247900657214
17,2249.8625652748883,2234.9111075965166,17.924686802314387,0.32140742513570303,306.9367562086904,112.91615208698653,0.20621349491963042
18,2350.0947274355194,2320.2695497454133,35.974324904537646,0.8684132691256264,319.2017159490367,104.64942504921751,0.5933933336429933
19,2440.159315250316,2381.5859677645285,69.99835690499884,1.7387392263614951,328.4924862090943,97.77910082848294,0.9832403741854278
20,2521.633981150914,2411.9099112017193,130.30597712044656,3.221550835513417,332.889717628172,95.1872554011238,1.611921399538637
21,2594.667783009819,2400.5265775953153,227.86922931929809,5.262418296057047,332.08941546975944,94.488636105435,2.2093645122428787
22,2659.641446577658,2347.4619518053064,360.230801789899,8.416062916548343,324.7096252340497,95.1734847088296,3.3219177746904522
23,2711.5573179114413,2251.036641594769,523.3563263781471,12.21744273293612,311.1439848321769,91.15151803599272,3.975046147539164
24,2757.4531146967806,2116.9267612816884,716.4703116685115,16.61362245862221,293.9596117670186,92.6226031137985,4.62408785126997
25,2794.244153744526,1949.8542710891888,925.8351491684069,21.372088590709467,270.79379110855547,90.19831713772244,5.1010677987612905
26,2824.255489572592,1765.6346653688518,1136.7908605782827,26.173528678055824,245.7652061667868,87.25730024549661,5.14439593527594
27,2843.0352460639538,1560.2974395015522,1347.2173203227803,30.810421147430798,216.8886016045145,80.90986495293724,5.279954067223409
28,2860.889913613553,1352.3358334747873,1551.1253614681032,35.30308930365994,187.8281654946521,77.92515409148379,5.26545520024235
29,2871.9551256133836,1140.868304509628,1745.1312818778733,39.466528066284695,157.7324162685735,70.55939225796251,5.163374968743649
30,2901.0235306304758,1081.8016486428721,1840.1514438171484,41.7110849029076,149.8837662984556,63.51533303749731,2.5076857694132153
31,2924.712944106423,1028.6815460185578,1927.9801849454418,43.6814528803243,142.19306295333936,58.50467126728306,2.3291465172885912
32,2944.050425732206,978.1878687629048,2010.0445086277457,45.934344646998106,135.00756899044717,53.754705127170624,2.436943511744665
33,2961.01081341196,928.5257940159778,2089.8377357185964,47.62996415367275,128.29969136793392,50.272401374720566,1.8123711671873979
34,2974.0966690644,878.6851082544794,2168.4078324925863,49.433093012837766,121.70110263861491,47.52141628574979,1.9920968679792892
35,2984.4910826243777,828.505194515291,2246.638545268557,51.17421885402057,114.96950658015254,46.94357203457808,2.0897353359698885
36,2991.798402610267,779.3860253098225,2320.036532943448,52.63402926047832,108.32201903563332,43.104039423525975,1.7775106636935145
37,2996.4437401873656,728.7795604113184,2392.99541714495,54.28705471270849,101.06017522529051,40.50100664818993,2.0094217246275847
