Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,99992.86666666667,7.133333333333334,0.0,0.0,0.4,2.1333333333333333,0.0
1,99985.53333333334,14.466666666666667,0.0,0.0,1.4666666666666666,7.333333333333333,0.0
2,99973.6,26.4,0.0,0.0,3.066666666666667,11.933333333333334,0.0
3,99950.13333333333,49.86666666666667,0.0,0.0,6.733333333333333,23.466666666666665,0.0
4,99904.46666666666,95.53333333333333,0.0,0.0,12.066666666666666,45.666666666666664,0.0
5,99821.73333333334,178.26666666666668,0.0,0.0,22.133333333333333,82.73333333333333,0.0
6,99663.33333333333,336.6666666666667,0.0,0.0,44.6,158.4,0.0
7,99354.33333333333,645.6666666666666,0.0,0.0,88.46666666666667,309.0,0.0
8,98817.6,1182.4,0.0,0.0,161.93333333333334,536.7333333333333,0.0
9,97979.33333333333,2020.6666666666667,0.0,0.0,279.26666666666665,838.2666666666667,0.0
10,96794.53333333334,3205.4666666666667,0.0,0.0,445.46666666666664,1184.8,0.0
11,95172.4,4827.6,0.0,0.0,675.2,1622.1333333333334,0.0
12,93110.8,6889.2,0.0,0.0,959.0666666666667,2061.6,0.0
13,90631.06666666667,9363.866666666667,5.066666666666666,0.0,1308.2666666666667,2481.8,0.0
14,87681.06666666667,12308.333333333334,10.466666666666667,0.13333333333333333,1716.4,2951.866666666667,0.13333333333333333
15,84382.26666666666,15597.133333333333,20.266666666666666,0.3333333333333333,2179.2,3301.0666666666666,0.2
16,80715.46666666666,19244.533333333333,39.2,0.8,2684.8,3671.8,0.4666666666666667
17,79900.53333333334,20021.4,76.8,1.2666666666666666,2794.0666666666666,822.6666666666666,0.4666666666666667
18,79218.93333333333,20634.133333333335,143.86666666666667,3.066666666666667,2881.4,695.6,1.8
19,78623.6,21096.733333333334,273.06666666666666,6.6,2948.266666666667,621.2666666666667,3.533333333333333
20,78099.13333333333,21369.0,519.4,12.466666666666667,2985.0,581.5333333333333,5.866666666666666
21,77588.66666666667,21443.6,946.0,21.733333333333334,2996.8,611.9333333333333,9.266666666666667
22,77122.4,21222.266666666666,1618.0666666666666,37.266666666666666,2966.4,618.8666666666667,15.533333333333333
23,76723.26666666666,20643.933333333334,2574.4,58.4,2882.8,609.1333333333333,21.133333333333333
24,76384.93333333333,19647.333333333332,3879.733333333333,88.0,2738.6666666666665,630.2,29.6
25,76147.4,18196.533333333333,5530.466666666666,125.6,2537.3333333333335,617.7333333333333,37.6
