Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,0.4157347734929722,0.41573477349297233,0.0,0.0,0.09009574300599014,0.41573477349297233,0.0
1,1.0650392061507867,1.0650392061507867,0.0,0.0,0.1616887368864443,0.8536313406389436,0.0
2,3.1119749241417414,3.1119749241417414,0.0,0.0,0.4532580865533507,2.1788879783283996,0.0
3,6.8460133338158835,6.846013333815884,0.0,0.0,1.0820326001892644,3.8921634305631065,0.0
4,14.765292139011494,14.765292139011494,0.0,0.0,2.2023034228802945,8.051570239310958,0.0
5,29.05591879397681,29.055918793976815,0.0,0.0,4.1074695551607086,14.493053891816974,0.0
6,57.55063938290013,57.55063938290012,0.0,0.0,8.029954172166377,28.719458415274246,0.0
7,109.62269605580651,109.62269605580651,0.0,0.0,15.332521165952246,52.23757727829113,0.0
8,191.46467684873878,191.46467684873875,0.0,0.0,26.979076302595185,82.35591306616773,0.0
9,302.722324421754,302.722324421754,0.0,0.0,42.74915224143177,113.26427922728804,0.0
10,442.3075962662574,442.3075962662574,0.0,0.0,61.94030592318353,143.2067176153188,0.0
11,609.5666311707683,609.5666311707683,0.0,0.0,85.14750425462842,172.49456759442103,0.0
12,794.3043653775212,794.3043653775211,0.0,0.0,110.3430363025279,192.72245767195886,0.0
13,982.8154718832268,982.701251272224,0.39527302635827594,0.04031495390390805,136.4971378424632,198.69975501203814,0.04031495390390805
14,1168.2519371332298,1167.6092175931535,0.8215478673486737,0.04455834621587846,161.49497342209398,200.3198004657274,0.020833333333333332
15,1343.5097574804795,1341.4263075929105,2.4487488211343957,0.0850336291422775,185.9492275092543,193.33380907559467,0.06629996666059658
16,1498.8630961858346,1494.175818845505,5.557503998599051,0.16666666666666669,207.8410285880154,179.73408497784195,0.11333743995480168
17,1627.5440495167077,1617.7020710080503,11.93453720055744,0.3258099336793781,224.318505946186,160.8281130585857,0.2196189680668584
18,1727.6911066366122,1709.0658252321236,23.881355676262817,0.5625410413186301,237.3207117698097,134.62579141520254,0.286604371220742
19,1799.4676440548249,1763.3001200944336,47.718654617690746,1.1592341769757126,245.24682341609562,119.05396334412082,0.6308824826033704
20,1836.327138388221,1769.6686210508046,90.6806786650609,2.155314556228027,245.53228650051227,102.79978198336524,1.0519483710218427
21,1847.3976967590834,1732.3193436758997,159.24956995833583,3.6481730081345276,239.82793078081903,94.39117133224279,1.575756413355719
22,1834.818593319261,1652.0316489438085,253.678650322912,6.153437716423679,228.70054198957178,93.14226416479305,2.569742331464033
23,1801.1704647836225,1535.2179916474258,373.1334310849774,8.943030802859754,212.1340792408297,92.90486897560064,2.893944866146878
24,1750.8882105961902,1392.6021313118772,516.6438280581242,12.138617721516946,192.00855021455803,89.73233891627228,3.5048883036805316
25,1683.6576889663597,1236.8610348481795,677.3176472290218,15.708712806052878,169.85128907927444,89.80685781511077,3.8278838365441095
26,1603.802618470438,1092.7835868285376,842.724164852299,19.618569994719465,150.38425562753292,89.92595451664612,4.148168156472629
27,1513.785078780497,974.3207239867229,1007.7131892993804,23.2782132561022,134.43004105982757,87.22726999743644,4.1243417699629354
28,1412.8023362991808,902.1744250715473,1163.947916770799,26.71946772120234,124.72313128117403,87.27397330798097,3.9832131499125096
29,1306.2626404961482,884.6543973183348,1305.2749638854032,30.065225187715818,123.2885739400437,90.37725286487685,3.849622344929638
30,1197.334806991755,913.5687920787086,1424.3849565323574,32.82830954271074,127.78575092042882,91.42392783078654,3.539293113699521
31,1088.9586333304428,975.4226829696747,1519.2630396508557,34.860525034396126,136.5837562777691,93.40018022942085,2.942600948112828
32,982.7105380985481,1045.106864957394,1590.4722780183945,36.27508290413044,146.98054262717272,93.10122317522372,2.4753195909666226
33,881.0964717074428,1105.3596529245406,1634.386060368309,37.01040472116069,154.60837718412375,92.36178495639292,2.5146714150461325
34,780.7665586430909,1156.162692406085,1654.9939548109003,37.191168094914474,161.96765842450506,92.74727108829802,2.5217856181485194
35,686.9615441082775,1194.1503939340992,1656.3101183946185,37.3056833824684,167.53054392197782,89.65254660691905,2.4171786569416978
36,596.0931182413175,1223.2472965613379,1640.8753838658113,37.058398661403565,170.67584352643584,89.48037167180428,1.9162787728058732
37,516.1156638866532,1238.6534652104904,1612.4214789941295,36.20735026189556,171.4005614723443,81.9250241379816,2.56396991226358
38,442.61934316270555,1240.5297920776175,1568.7209609925685,35.3509725254605,171.226026534377,79.86985942421862,2.5313562530598963
39,378.2489114713423,1225.8939780863084,1511.3278962436211,34.284644170120096,169.84990764059057,72.80263924848816,2.393907258474092
40,319.93062524566136,1201.7362531616998,1445.6406989898533,32.717762452610316,166.1911523043286,71.14339625692091,2.789686168979371
41,268.6423380859361,1163.8758233985561,1368.7251255033013,31.389078222822782,160.676567000044,66.10519742185204,2.2069027214060455
42,223.8701240397519,1114.3523413288099,1284.2695506256866,29.29075033498067,152.9077641704379,62.29357281411937,2.7247778853021543
43,188.4765428651584,1054.2264015922412,1195.7217532487966,27.45414186306599,144.6099358280375,55.72664200220221,2.3515762752103933
44,154.93194272955816,989.004757435538,1103.2167073566995,25.22262852248618,135.21050205753951,52.39611039363884,2.6480103569421356
45,127.7998211630306,920.3429228265553,1012.255050043359,23.38649888309204,125.86911387017375,47.51302079840926,2.303371141831311
46,107.52291370920774,847.5967857025381,922.974748219416,21.58704833132551,116.5156581911779,41.036986268746354,2.1087106858223064
47,87.91330952003437,775.157554239652,834.5517397823482,19.144813899113217,105.91739276358022,39.55661553980507,2.6868814231214024
