Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,99993.0,7.0,0.0,0.0,0.3333333333333333,2.0,0.0
1,99989.16666666667,10.833333333333334,0.0,0.0,0.8333333333333334,3.8333333333333335,0.0
2,99977.16666666667,22.833333333333332,0.0,0.0,1.9166666666666667,12.0,0.0
3,99951.0,49.0,0.0,0.0,5.416666666666667,26.166666666666668,0.0
4,99899.91666666667,100.08333333333333,0.0,0.0,13.75,51.083333333333336,0.0
5,99810.83333333333,189.16666666666666,0.0,0.0,26.75,89.08333333333333,0.0
6,99644.16666666667,355.8333333333333,0.0,0.0,50.333333333333336,166.66666666666666,0.0
7,99349.16666666667,650.8333333333334,0.0,0.0,91.0,295.0,0.0
8,98861.25,1138.75,0.0,0.0,156.75,487.9166666666667,0.0
9,98106.33333333333,1893.6666666666667,0.0,0.0,261.9166666666667,754.9166666666666,0.0
10,97077.5,2922.5,0.0,0.0,408.1666666666667,1028.8333333333333,0.0
11,95681.75,4318.25,0.0,0.0,595.9166666666666,1395.75,0.0
12,93925.91666666667,6074.083333333333,0.0,0.0,833.8333333333334,1755.8333333333333,0.0
13,91811.5,8182.416666666667,6.0,0.08333333333333333,1131.6666666666667,2115.3333333333335,0.08333333333333333
14,89333.83333333333,10657.0,9.083333333333334,0.08333333333333333,1479.4166666666667,2478.4166666666665,0.0
15,86551.5,13429.5,18.916666666666668,0.08333333333333333,1868.75,2784.6666666666665,0.0
16,83385.66666666667,16573.916666666668,39.916666666666664,0.5,2304.3333333333335,3171.0833333333335,0.4166666666666667
17,80013.91666666667,19902.75,81.91666666666667,1.4166666666666667,2762.0833333333335,3382.3333333333335,0.9166666666666666
18,76540.83333333333,23300.833333333332,155.16666666666666,3.1666666666666665,3222.75,3490.0,1.75
19,72915.33333333333,26784.25,293.25,7.166666666666667,3704.1666666666665,3656.9166666666665,4.0
20,69248.41666666667,30197.833333333332,541.4166666666666,12.333333333333334,4188.25,3721.3333333333335,5.166666666666667
21,65562.91666666667,33464.75,951.0,21.333333333333332,4650.583333333333,3780.0833333333335,9.0
22,61934.166666666664,36443.833333333336,1586.0,36.0,5067.416666666667,3775.25,14.666666666666666
23,58429.0,39058.25,2456.75,56.0,5415.75,3703.8333333333335,20.0
24,55135.916666666664,41135.083333333336,3645.75,83.25,5706.75,3560.9166666666665,27.25
25,51987.25,42747.5,5146.75,118.5,5928.666666666667,3489.0,35.25
26,49042.416666666664,43832.0,6965.0,160.58333333333334,6068.666666666667,3363.1666666666665,42.083333333333336
27,46400.75,44280.5,9107.916666666666,210.83333333333334,6122.333333333333,3134.5,50.25
28,44012.833333333336,44183.583333333336,11534.5,269.0833333333333,6106.75,2934.8333333333335,58.25
29,41869.666666666664,43507.416666666664,14292.083333333334,330.8333333333333,6023.166666666667,2773.0833333333335,61.75
30,39937.166666666664,42409.666666666664,17252.25,400.9166666666667,5872.916666666667,2590.0833333333335,70.08333333333333
31,38242.0,40964.75,20321.25,472.0,5685.25,2391.4166666666665,71.08333333333333
32,36734.583333333336,39180.75,23541.166666666668,543.5,5433.333333333333,2251.5833333333335,71.5
33,35406.416666666664,37160.25,26812.25,621.0833333333334,5145.083333333333,2075.6666666666665,77.58333333333333
34,34291.5,34876.416666666664,30131.666666666668,700.4166666666666,4825.083333333333,1875.0833333333333,79.33333333333333
35,33321.083333333336,32455.583333333332,33444.25,779.0833333333334,4486.75,1723.0,78.66666666666667
36,32496.25,29963.583333333332,36684.75,855.4166666666666,4149.75,1561.5833333333333,76.33333333333333
37,31811.916666666668,27480.916666666668,39781.25,925.9166666666666,3802.9166666666665,1380.75,70.5
38,31258.833333333332,24964.916666666668,42783.583333333336,992.6666666666666,3461.0,1236.25,66.75
39,30795.5,22511.916666666668,45636.0,1056.5833333333333,3123.0833333333335,1110.6666666666667,63.916666666666664
40,30407.833333333332,20226.916666666668,48250.333333333336,1114.9166666666667,2811.0833333333335,987.4166666666666,58.333333333333336
41,30068.333333333332,18115.166666666668,50646.166666666664,1170.3333333333333,2519.0,884.9166666666666,55.416666666666664
42,29785.416666666668,16109.916666666666,52882.25,1222.4166666666667,2236.3333333333335,781.9166666666666,52.083333333333336
43,29581.166666666668,14239.166666666666,54907.416666666664,1272.25,1976.0,674.4166666666666,49.833333333333336
44,29406.583333333332,12556.25,56724.0,1313.1666666666667,1738.75,586.1666666666666,40.916666666666664
45,29260.083333333332,10995.5,58393.25,1351.1666666666667,1529.8333333333333,514.3333333333334,38.0
46,29154.25,9561.25,59895.083333333336,1389.4166666666667,1327.4166666666667,445.5,38.25
47,29060.5,8311.833333333334,61208.833333333336,1418.8333333333333,1148.1666666666667,388.4166666666667,29.416666666666668
48,29001.833333333332,7191.5,62361.0,1445.6666666666667,990.5833333333334,328.25,26.833333333333332
49,28951.333333333332,6198.416666666667,63381.25,1469.0,855.0,285.5833333333333,23.333333333333332
50,28897.0,5353.75,64259.75,1489.5,743.0,255.5,20.5
51,28863.416666666668,4618.916666666667,65012.0,1505.6666666666667,639.8333333333334,205.0,16.166666666666668
52,28835.333333333332,3974.5,65670.83333333333,1519.3333333333333,553.25,181.66666666666666,13.666666666666666
53,28809.666666666668,3414.6666666666665,66242.91666666667,1532.75,474.75,153.16666666666666,13.416666666666666
54,28799.333333333332,2907.1666666666665,66749.08333333333,1544.4166666666667,401.25,125.83333333333333,11.666666666666666
55,28780.25,2480.3333333333335,67183.25,1556.1666666666667,335.1666666666667,112.75,11.75
56,28770.833333333332,2119.4166666666665,67544.33333333333,1565.4166666666667,286.9166666666667,90.91666666666667,9.25
57,28773.666666666668,1796.0833333333333,67857.66666666667,1572.5833333333333,242.83333333333334,73.41666666666667,7.166666666666667
58,28768.666666666668,1527.4166666666667,68125.25,1578.6666666666667,203.25,69.16666666666667,6.083333333333333
59,28766.583333333332,1302.5833333333333,68348.08333333333,1582.75,173.08333333333334,54.416666666666664,4.083333333333333
