Day,Susceptible,Infected,Recovered,Dead,Hospitalized,Daily Infected,Daily Dead
0,0.4731446689037419,0.47314466890374196,0.0,0.0,0.16617283842071437,0.47314466890374196,0.0
1,0.9230769230769231,0.923076923076923,0.0,0.0,0.1831135494498167,0.838543867988094,0.0
2,2.347939631425926,2.347939631425926,0.0,0.0,0.49354811679282456,1.6071217242904754,0.0
3,4.804357818001539,4.804357818001539,0.0,0.0,0.6930195770122862,2.595322753963109,0.0
4,10.837967450658747,10.837967450658747,0.0,0.0,1.5112986695683464,6.119938636554077,0.0
5,23.393617531773057,23.393617531773057,0.0,0.0,3.421996372236188,12.789410992323766,0.0
6,46.62436445622338,46.624364456223375,0.0,0.0,7.144258808655333,23.35281660512292,0.0
7,94.46449297977018,94.4644929797702,0.0,0.0,13.389845721359698,48.38289304341456,0.0
8,182.28627754784102,182.286277547841,0.0,0.0,24.576010175252662,88.06325053434354,0.0
9,329.18009285279084,329.18009285279084,0.0,0.0,45.051187192521596,147.84689092374765,0.0
10,537.6369996498613,537.6369996498613,0.0,0.0,74.63315939488511,210.1957925438942,0.0
11,812.4750683475713,812.4750683475713,0.0,0.0,111.99007158727191,277.6756813688744,0.0
12,1143.1801994619284,1143.1801994619284,0.0,0.0,157.79837895988305,337.43289200594404,0.0
13,1507.5721567116805,1507.4612568249981,0.5475424744631442,0.0,208.2642433761339,374.27807432853575,0.0
14,1893.0376890880152,1892.451716168107,0.7925939239012171,0.10415433852097385,261.14483198823166,403.8092107644709,0.10415433852097385
15,2282.8217117102295,2281.0633312349173,2.0051708304210885,0.16617283842071434,312.217247229322,413.9149023061199,0.07692307692307693
16,2650.9616901500103,2647.3319261883603,4.0775277732490505,0.24121650925931767,361.30781922992804,399.4639912133935,0.10415433852097386
17,2971.361508799683,2963.2595315432723,8.943830860076062,0.46473253744594506,405.71340848249673,346.17568449631057,0.24325212770525995
18,3244.986883906596,3228.2310690695176,18.550480198147273,0.6713347416197973,440.1504718500509,302.2978745062004,0.4305860416345299
19,3469.3267545991566,3436.28171956448,37.504555936263685,1.5394227766299615,467.70766042614895,261.9078537689882,1.0093253551674142
20,3628.9607585887074,3564.225912733644,75.96115222232217,2.3346713548818214,483.9900646118659,203.7167901082091,0.8948681213648794
21,3730.5645902109377,3606.149152497602,149.6738993082037,4.1193965587073,492.33753615472324,151.93656545119262,1.8652854850741756
22,3763.1550637105797,3541.707412458504,270.10110058363176,6.785746170084217,486.05306789755303,105.89964919770621,2.747959616020958
23,3726.8922650945124,3363.3311277880343,444.00153259504134,10.746587917742415,464.9057336954231,81.30887489133444,4.010218702688484
24,3650.4839465992313,3095.5661291213464,675.8316828255746,16.17498616737563,430.0271183137258,77.47651549759397,5.710988059467873
25,3513.829000614875,2724.6387006921973,956.4849443237196,22.6731340118026,378.4323576409194,98.11494989299507,6.7471229897678064
26,3337.2901659690556,2294.538863616597,1266.7517032599687,29.152306975132976,319.5831512025382,123.33193932790745,6.770614660404506
27,3124.455792929768,1815.263527306716,1597.2885558875175,37.1956949641471,255.01934219097723,144.67093518457494,8.4974761306941
28,2891.4021405304898,1344.55649184529,1934.8910108494167,44.46283602045925,191.5115803400391,158.28188720930905,7.862978442058464
29,2645.2185539620073,969.8526047553258,2256.747323527497,50.88493032443189,141.70533988900067,170.69208814305105,7.209734817184492
30,2405.79969871461,863.3808945265877,2542.005279154725,56.763523790688815,121.539199932843,173.44287238245374,6.514132716587042
31,2174.1503482248854,1021.3494616827702,2789.0372060066093,62.22463600089428,136.66644056362688,171.2450203713159,5.852307827118551
32,1904.3224799111808,1341.3027495964327,2998.072146342472,66.79857266188174,176.67279398402658,218.17034583728685,6.070671890261493
33,1645.0354315351135,1694.0133709002873,3159.648331991085,70.50586445875919,222.6714595440186,222.11171381138098,4.467613017591239
34,1403.0550292798132,2007.9330460344047,3270.1002784870298,72.96825253294772,266.9956211919967,213.3131662681726,3.2552491368251353
35,1185.6478484410204,2264.2403827438743,3328.1901399251624,75.5926681582939,302.54871647102436,204.0438108001276,3.805943654416302
36,1000.4622240423175,2444.082126449192,3334.828746612151,75.26754384074546,329.49313323963366,185.02379771240538,2.4325212770525995
37,829.8206710813164,2577.800971395238,3306.400242575385,74.76597281073327,349.7259394749228,179.36750039301617,3.8103461355346484
